,Unnamed: 0,Imo,RecievedTime,FinishedRecievedTime,Latitude,Longitude,NavStatus,SailTime,name,type,built,dwt,loa,beam,status,flagState,holdsTotal,hatchesToNo,shipBuilder,shipBuilderCountry,draughtMeters,lastHullSurveyDate,hullSurveyDueDate
1106,1106,9604859,2019-09-17 07:56:32+00:00,2019-10-03 13:29:32+00:00,-32.60780666666667,31.12704833333333,0,389.55,Marianne Stoeger,Bulk Carrier,2011,81402,229.0,32.26,In Service,Panama,7.0,7.0,Sungdong SB,South Korea,14.57,12/26/2016,12/07/2021
1107,1107,9604859,2019-10-26 02:58:35+00:00,2019-11-09 15:38:50+00:00,5.5724833333333335,94.15709666666666,0,348.6708333333333,Marianne Stoeger,Bulk Carrier,2011,81402,229.0,32.26,In Service,Panama,7.0,7.0,Sungdong SB,South Korea,14.57,12/26/2016,12/07/2021
1108,1108,9604859,2019-12-10 07:59:37+00:00,2019-12-29 13:52:08+00:00,-34.817206666666664,18.778973333333333,0,461.8752777777778,Marianne Stoeger,Bulk Carrier,2011,81402,229.0,32.26,In Service,Panama,7.0,7.0,Sungdong SB,South Korea,14.57,12/26/2016,12/07/2021
1109,1109,9605633,2019-10-18 23:59:16+00:00,2019-11-03 05:15:43+00:00,-33.92395333333333,26.14444333333333,0,365.2741666666666,Blumenau,Bulk Carrier,2012,81709,229.0,32.26,In Service,Liberia,7.0,7.0,Taizhou Catic SB,China P.R.,14.45,5/26/2017,06/06/2022
1110,1110,9606431,2019-09-07 07:59:30+00:00,2019-09-26 22:08:32+00:00,-34.72366333333333,18.312106666666665,0,470.1505555555556,Yu Xiao Feng,Bulk Carrier,2012,75398,225.0,32.26,Idle,China P.R.,7.0,7.0,Jiangnan SY Group,China P.R.,14.2,12/20/2017,12/24/2022
1111,1111,9607162,2019-08-05 23:59:49+00:00,2019-08-25 13:11:59+00:00,-34.57934,17.903233333333333,0,469.2027777777778,Kerkyra,Bulk Carrier,2012,81375,229.0,32.26,In Service,Liberia,7.0,7.0,Sungdong SB,South Korea,14.57,9/21/2016,11/30/2021
1112,1112,9607162,2019-09-20 22:36:18+00:00,2019-10-05 07:55:55+00:00,5.512558333333334,94.022005,0,345.32694444444445,Kerkyra,Bulk Carrier,2012,81375,229.0,32.26,In Service,Liberia,7.0,7.0,Sungdong SB,South Korea,14.57,9/21/2016,11/30/2021
1113,1113,9607502,2019-03-31 04:11:13+00:00,2019-04-14 07:54:48+00:00,6.1208133333333326,95.95574166666668,0,339.7263888888889,Mehmet Aksoy,Bulk Carrier,2012,81585,229.0,32.26,In Service,Malta,7.0,7.0,Sungdong SB,South Korea,14.57,2/17/2017,3/29/2022
1114,1114,9607502,2019-07-17 05:53:29+00:00,2019-07-31 23:58:42+00:00,4.479701666666666,92.19024166666668,0,354.08694444444444,Mehmet Aksoy,Bulk Carrier,2012,81585,229.0,32.26,In Service,Malta,7.0,7.0,Sungdong SB,South Korea,14.57,2/17/2017,3/29/2022
1115,1115,9607502,2019-12-30 07:59:51+00:00,2020-01-16 21:58:38+00:00,-35.477805,18.078156666666672,0,421.9797222222222,Mehmet Aksoy,Bulk Carrier,2012,81585,229.0,32.26,In Service,Malta,7.0,7.0,Sungdong SB,South Korea,14.57,2/17/2017,3/29/2022
1116,1116,9607801,2019-07-18 15:45:09+00:00,2019-08-03 16:01:44+00:00,-34.74966,17.73623,0,384.27638888888885,Patra,Bulk Carrier,2012,80596,224.9,32.26,In Service,Greece,7.0,7.0,Universal SB Maizuru,Japan,14.4,10/03/2015,01/02/2021
1117,1117,9607801,2020-01-20 23:53:47+00:00,2020-02-04 07:48:51+00:00,4.269746666666666,92.78974,0,343.9177777777778,Patra,Bulk Carrier,2012,80596,224.9,32.26,In Service,Greece,7.0,7.0,Universal SB Maizuru,Japan,14.4,10/03/2015,01/02/2021
1118,1118,9609134,2019-05-15 13:52:56+00:00,2019-05-29 23:28:12+00:00,3.3803116666666666,91.03400833333332,0,345.5877777777778,Sea Venus,Bulk Carrier,2013,80888,229.0,32.26,In Service,Marshall Is.,7.0,7.0,New Century SB,China P.R.,14.45,10/31/2018,10/30/2023
1119,1119,9609134,2019-07-05 23:57:34+00:00,2019-07-25 07:29:07+00:00,-35.11553,18.288143333333334,0,463.5258333333333,Sea Venus,Bulk Carrier,2013,80888,229.0,32.26,In Service,Marshall Is.,7.0,7.0,New Century SB,China P.R.,14.45,10/31/2018,10/30/2023
1120,1120,9609158,2019-06-30 07:59:33+00:00,2019-07-18 06:35:13+00:00,-33.971046666666666,26.923766666666666,0,430.5944444444444,Resurgence,Bulk Carrier,2012,81622,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Guangzhou Longxue,China P.R.,14.45,5/14/2017,5/21/2022
1121,1121,9609158,2019-11-23 23:59:38+00:00,2019-12-09 15:23:31+00:00,-33.92703,25.976741666666666,0,375.39805555555563,Resurgence,Bulk Carrier,2012,81622,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Guangzhou Longxue,China P.R.,14.45,5/14/2017,5/21/2022
1122,1122,9609160,2019-08-09 15:58:45+00:00,2019-08-29 20:35:37+00:00,-34.975,18.436333333333334,0,484.61444444444436,George P,Bulk Carrier,2012,81569,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Guangzhou Longxue,China P.R.,14.45,07/09/2017,8/14/2022
1123,1123,9609160,2019-10-03 13:00:57+00:00,2019-10-18 07:59:16+00:00,5.236166666666667,93.75583333333331,0,354.97194444444443,George P,Bulk Carrier,2012,81569,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Guangzhou Longxue,China P.R.,14.45,07/09/2017,8/14/2022
1124,1124,9609160,2019-12-04 07:56:29+00:00,2019-12-22 15:56:59+00:00,-35.12583333333333,18.71133333333333,0,440.00833333333327,George P,Bulk Carrier,2012,81569,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Guangzhou Longxue,China P.R.,14.45,07/09/2017,8/14/2022
1125,1125,9609433,2019-09-20 06:16:32+00:00,2019-10-02 23:37:30+00:00,3.997086666666666,91.88187333333332,0,305.34944444444443,Scarlet Falcon,Bulk Carrier,2014,82260,228.99,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.49,4/19/2019,4/15/2024
1126,1126,9609433,2019-11-13 15:54:01+00:00,2019-11-29 22:18:29+00:00,-35.017246666666665,19.382031666666666,0,390.40777777777777,Scarlet Falcon,Bulk Carrier,2014,82260,228.99,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.49,4/19/2019,4/15/2024
1127,1127,9609500,2019-04-26 07:21:38+00:00,2019-05-12 22:53:36+00:00,-35.85527833333333,25.51582,0,399.53277777777777,BBG Dream,Bulk Carrier,2012,81364,224.99,32.26,In Service,Hong Kong,7.0,7.0,Oshima Shipbuilding,Japan,14.53,09/12/2017,09/11/2022
1128,1128,9609500,2019-06-10 15:08:08+00:00,2019-06-25 15:56:54+00:00,6.008771666666667,95.72425833333334,0,360.8127777777778,BBG Dream,Bulk Carrier,2012,81364,224.99,32.26,In Service,Hong Kong,7.0,7.0,Oshima Shipbuilding,Japan,14.53,09/12/2017,09/11/2022
1129,1129,9609500,2019-07-29 07:56:59+00:00,2019-08-16 13:08:08+00:00,-35.55905333333333,18.78436,0,437.1858333333333,BBG Dream,Bulk Carrier,2012,81364,224.99,32.26,In Service,Hong Kong,7.0,7.0,Oshima Shipbuilding,Japan,14.53,09/12/2017,09/11/2022
1130,1130,9609500,2019-09-10 14:45:14+00:00,2019-09-24 15:54:06+00:00,5.184268333333334,93.91046166666666,0,337.14777777777783,BBG Dream,Bulk Carrier,2012,81364,224.99,32.26,In Service,Hong Kong,7.0,7.0,Oshima Shipbuilding,Japan,14.53,09/12/2017,09/11/2022
1131,1131,9609500,2019-11-18 15:50:01+00:00,2019-12-05 16:20:00+00:00,-35.446936666666666,18.59405,0,408.4997222222222,BBG Dream,Bulk Carrier,2012,81364,224.99,32.26,In Service,Hong Kong,7.0,7.0,Oshima Shipbuilding,Japan,14.53,09/12/2017,09/11/2022
1132,1132,9609500,2020-01-02 15:10:23+00:00,2020-01-16 07:58:51+00:00,3.686693333333333,91.845075,0,328.8077777777778,BBG Dream,Bulk Carrier,2012,81364,224.99,32.26,In Service,Hong Kong,7.0,7.0,Oshima Shipbuilding,Japan,14.53,09/12/2017,09/11/2022
1133,1133,9609536,2019-07-26 15:55:53+00:00,2019-08-09 16:17:35+00:00,-33.955705,27.425636666666666,0,336.3616666666667,Silvermine,Bulk Carrier,2014,77230,225.0,32.26,In Service,Hong Kong,7.0,7.0,Oshima Shipbuilding,Japan,14.43,10/07/2019,10/14/2024
1134,1134,9609615,2019-10-02 07:56:22+00:00,2019-10-21 13:11:42+00:00,-35.347085,17.752808333333334,0,461.2555555555555,Scarlet Robin,Bulk Carrier,2016,82235,228.99,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.49,01/12/2016,01/11/2021
1135,1135,9609627,2019-06-20 23:52:39+00:00,2019-07-06 21:58:59+00:00,-35.04795833333333,19.081885,0,382.10555555555567,Scarlet Rosella,Bulk Carrier,2015,82235,228.99,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.49,03/05/2020,04/01/2025
1136,1136,9609627,2019-09-22 07:39:19+00:00,2019-10-09 07:23:38+00:00,-35.194858333333336,18.257428333333333,0,407.73861111111114,Scarlet Rosella,Bulk Carrier,2015,82235,228.99,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.49,03/05/2020,04/01/2025
1137,1137,9609627,2019-10-28 15:37:42+00:00,2019-11-11 15:30:49+00:00,5.549406666666667,94.30811666666666,0,335.88527777777784,Scarlet Rosella,Bulk Carrier,2015,82235,228.99,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.49,03/05/2020,04/01/2025
1138,1138,9609627,2019-12-17 07:58:08+00:00,2020-01-04 06:13:09+00:00,-34.99735666666667,18.143028333333334,0,430.2502777777778,Scarlet Rosella,Bulk Carrier,2015,82235,228.99,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.49,03/05/2020,04/01/2025
1139,1139,9610286,2019-06-12 15:58:58+00:00,2019-07-02 06:45:07+00:00,-34.714985,18.353326666666668,0,470.76916666666665,Pedhoulas Fighter,Bulk Carrier,2012,81541,229.0,32.26,In Service,Cyprus,7.0,7.0,Zhejiang Ouhua SB,China P.R.,14.5,8/24/2017,8/23/2022
1140,1140,9611242,2019-04-17 13:11:41+00:00,2019-05-02 15:41:44+00:00,5.928546666666668,95.92199,0,362.5008333333333,Pegasus,Bulk Carrier,2012,81852,229.0,32.26,In Service,Cyprus,7.0,7.0,Daewoo-Mangalia,Romania,14.5,05/02/2017,05/02/2022
1141,1141,9611242,2019-06-27 07:57:00+00:00,2019-07-14 14:42:42+00:00,-35.60748333333333,19.12039333333333,0,414.76166666666666,Pegasus,Bulk Carrier,2012,81852,229.0,32.26,In Service,Cyprus,7.0,7.0,Daewoo-Mangalia,Romania,14.5,05/02/2017,05/02/2022
1142,1142,9611242,2019-08-14 14:02:00+00:00,2019-08-29 23:36:14+00:00,6.173535,95.59878333333332,0,369.5705555555555,Pegasus,Bulk Carrier,2012,81852,229.0,32.26,In Service,Cyprus,7.0,7.0,Daewoo-Mangalia,Romania,14.5,05/02/2017,05/02/2022
1143,1143,9611242,2019-10-03 15:36:58+00:00,2019-10-20 12:57:16+00:00,-35.171121666666664,19.257108333333328,0,405.3383333333333,Pegasus,Bulk Carrier,2012,81852,229.0,32.26,In Service,Cyprus,7.0,7.0,Daewoo-Mangalia,Romania,14.5,05/02/2017,05/02/2022
1144,1144,9611242,2019-11-22 00:06:36+00:00,2019-12-06 23:29:22+00:00,6.157946666666668,94.85493833333334,0,359.3794444444445,Pegasus,Bulk Carrier,2012,81852,229.0,32.26,In Service,Cyprus,7.0,7.0,Daewoo-Mangalia,Romania,14.5,05/02/2017,05/02/2022
1145,1145,9611254,2019-04-01 12:56:10+00:00,2019-04-16 15:51:28+00:00,5.470905,94.1741,0,362.92166666666674,Naias,Bulk Carrier,2012,81940,229.0,32.26,In Service,Cyprus,7.0,7.0,Daewoo-Mangalia,Romania,14.5,08/01/2017,07/09/2022
1146,1146,9611254,2019-07-10 07:22:04+00:00,2019-07-25 15:30:09+00:00,4.797483333333333,93.29891,0,368.1347222222222,Naias,Bulk Carrier,2012,81940,229.0,32.26,In Service,Cyprus,7.0,7.0,Daewoo-Mangalia,Romania,14.5,08/01/2017,07/09/2022
1147,1147,9611254,2019-09-03 07:53:09+00:00,2019-09-19 18:42:40+00:00,-35.998898333333344,20.96654,0,394.8252777777778,Naias,Bulk Carrier,2012,81940,229.0,32.26,In Service,Cyprus,7.0,7.0,Daewoo-Mangalia,Romania,14.5,08/01/2017,07/09/2022
1148,1148,9611515,2019-07-11 23:59:02+00:00,2019-07-30 07:38:42+00:00,-34.940690000000004,19.413693333333327,0,439.66111111111115,Nissaki,Bulk Carrier,2013,81466,229.0,32.26,In Service,Bahamas,7.0,7.0,Hyundai Vietnam SB,Vietnam,14.5,10/10/2017,10/09/2022
1149,1149,9611553,2020-01-05 07:54:09+00:00,2020-01-20 23:53:01+00:00,5.599496666666668,94.30451666666669,0,375.98111111111115,Da Shun,Bulk Carrier,2013,81068,229.0,32.26,In Service,Singapore,7.0,7.0,New Century SB,China P.R.,14.45,3/16/2018,1/20/2023
1150,1150,9611565,2019-07-09 23:56:26+00:00,2019-07-31 05:14:17+00:00,-34.970236666666665,18.575663333333328,0,509.2975,Ying Shun,Bulk Carrier,2013,81169,229.0,32.26,In Service,Panama,7.0,7.0,New Century SB,China P.R.,14.45,01/09/2018,2/27/2023
1151,1151,9611565,2020-01-20 12:53:49+00:00,2020-02-04 23:56:51+00:00,3.255705,91.31457833333332,0,371.05055555555566,Ying Shun,Bulk Carrier,2013,81169,229.0,32.26,In Service,Panama,7.0,7.0,New Century SB,China P.R.,14.45,01/09/2018,2/27/2023
1152,1152,9611890,2019-07-18 15:59:02+00:00,2019-08-07 22:38:38+00:00,-34.88554666666667,20.48122,0,486.66,Doric Liberty,Bulk Carrier,2012,82084,229.0,32.26,In Service,Liberia,7.0,7.0,CSC Jinling Shipyard,China P.R.,14.5,6/28/2017,6/27/2022
1153,1153,9611890,2019-12-14 15:49:55+00:00,2019-12-31 21:26:55+00:00,-35.856325,28.82940833333333,0,413.61666666666673,Doric Liberty,Bulk Carrier,2012,82084,229.0,32.26,In Service,Liberia,7.0,7.0,CSC Jinling Shipyard,China P.R.,14.5,6/28/2017,6/27/2022
1154,1154,9611905,2019-07-01 07:51:24+00:00,2019-07-20 06:21:42+00:00,-34.90726833333333,18.35558333333333,0,454.505,Nireas,Bulk Carrier,2012,82067,229.0,32.26,Idle,Liberia,7.0,7.0,CSC Jinling Shipyard,China P.R.,14.5,12/03/2017,12/02/2022
1155,1155,9611905,2019-12-17 20:36:39+00:00,2020-01-01 23:40:36+00:00,6.231836666666666,95.92303,0,363.0658333333333,Nireas,Bulk Carrier,2012,82067,229.0,32.26,Idle,Liberia,7.0,7.0,CSC Jinling Shipyard,China P.R.,14.5,12/03/2017,12/02/2022
1156,1156,9611931,2019-03-26 15:59:47+00:00,2019-04-12 22:43:45+00:00,-34.492781666666666,18.484493333333333,0,414.7327777777778,Coal Pearl,Bulk Carrier,2013,81874,229.0,32.26,Idle,Hong Kong,7.0,7.0,Qingdao Wuchuan HI,China P.R.,14.45,11/17/2015,11/16/2020
1157,1157,9611931,2020-01-18 15:59:35+00:00,2020-02-06 07:35:36+00:00,-34.7674,18.785481666666666,0,447.60027777777776,Coal Pearl,Bulk Carrier,2013,81874,229.0,32.26,Idle,Hong Kong,7.0,7.0,Qingdao Wuchuan HI,China P.R.,14.45,11/17/2015,11/16/2020
1158,1158,9611943,2019-07-24 16:21:27+00:00,2019-08-07 15:50:46+00:00,3.8233566666666654,91.82738,0,335.4886111111111,Sea Marathon,Bulk Carrier,2015,81945,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Qingdao Wuchuan HI,China P.R.,14.45,9/25/2015,12/24/2020
1159,1159,9611943,2019-09-19 23:45:19+00:00,2019-10-06 21:41:33+00:00,-35.097348333333336,19.060891666666667,0,405.9372222222222,Sea Marathon,Bulk Carrier,2015,81945,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Qingdao Wuchuan HI,China P.R.,14.45,9/25/2015,12/24/2020
1160,1160,9613769,2019-06-08 15:33:31+00:00,2019-06-26 06:37:07+00:00,-35.53840333333333,17.940956666666672,0,423.06,Silver Navigator,Bulk Carrier,2011,80311,229.0,32.24,In Service,Marshall Is.,7.0,7.0,STX SB (Jinhae),South Korea,14.45,5/19/2016,07/08/2021
1161,1161,9613769,2020-01-31 15:59:01+00:00,2020-02-19 12:03:22+00:00,-35.303275,17.992441666666668,0,452.0725,Silver Navigator,Bulk Carrier,2011,80311,229.0,32.24,In Service,Marshall Is.,7.0,7.0,STX SB (Jinhae),South Korea,14.45,5/19/2016,07/08/2021
1162,1162,9613989,2019-12-30 07:58:10+00:00,2020-01-13 23:17:04+00:00,-35.799218333333336,26.44805,0,351.315,Ever Grand,Bulk Carrier,2013,81688,229.0,32.25,In Service,Panama,7.0,7.0,Beihai Shipyard,China P.R.,14.5,09/11/2018,10/08/2023
1163,1163,9615377,2019-07-28 15:56:04+00:00,2019-08-15 11:32:53+00:00,-35.322905,18.060845,0,427.61361111111114,Giacometti,Bulk Carrier,2013,81713,229.0,32.26,In Service,Liberia,7.0,7.0,Jiangsu New YZJ,China P.R.,14.45,05/06/2020,7/29/2025
1164,1164,9615406,2019-10-14 15:59:32+00:00,2019-11-03 12:30:02+00:00,-35.13321833333333,19.896366666666665,0,476.50833333333327,Modigliani,Bulk Carrier,2013,81767,229.0,32.26,In Service,Liberia,7.0,7.0,Jiangsu New YZJ,China P.R.,14.45,5/14/2018,2/27/2023
1165,1165,9615808,2019-08-08 02:06:00+00:00,2019-08-21 23:44:41+00:00,4.605286666666666,92.68046166666667,0,333.64472222222224,Wanisa,Bulk Carrier,2012,79401,229.0,32.26,In Service,Hong Kong,7.0,7.0,Jiangsu Eastern,China P.R.,14.6,11/24/2016,11/23/2021
1166,1166,9615808,2019-10-02 07:56:54+00:00,2019-10-19 04:45:23+00:00,-35.923683333333344,19.224785,0,404.8080555555555,Wanisa,Bulk Carrier,2012,79401,229.0,32.26,In Service,Hong Kong,7.0,7.0,Jiangsu Eastern,China P.R.,14.6,11/24/2016,11/23/2021
1167,1167,9615808,2020-01-04 23:53:56+00:00,2020-01-18 21:14:18+00:00,-35.88883833333333,33.544635,0,333.33944444444444,Wanisa,Bulk Carrier,2012,79401,229.0,32.26,In Service,Hong Kong,7.0,7.0,Jiangsu Eastern,China P.R.,14.6,11/24/2016,11/23/2021
1168,1168,9616905,2019-08-26 15:59:12+00:00,2019-09-13 15:28:33+00:00,-34.81219833333333,18.588835,0,431.48916666666673,Hampton Bridge,Bulk Carrier,2013,76847,223.0,32.26,In Service,Malta,7.0,7.0,SPP Tongyoung SY,South Korea,14.22,04/06/2018,04/09/2023
1169,1169,9617351,2019-07-18 06:26:47+00:00,2019-07-31 23:29:08+00:00,4.412086666666666,92.45125166666666,0,329.0391666666667,Captain V. Madias,Bulk Carrier,2012,79501,229.0,32.26,Idle,Malta,7.0,7.0,Jinhai Heavy Ind,China P.R.,14.62,02/10/2018,1/13/2022
1170,1170,9617935,2019-07-14 07:57:05+00:00,2019-08-02 02:11:49+00:00,-34.86708,18.87244,0,450.2455555555555,Min Sheng 1,Bulk Carrier,2012,81659,229.06,32.26,In Service,Hong Kong,7.0,7.0,Guangzhou Longxue,China P.R.,14.45,7/13/2017,08/01/2022
1171,1171,9617935,2019-12-21 23:51:36+00:00,2020-01-09 04:20:46+00:00,-35.12046333333333,18.315865,0,436.48611111111114,Min Sheng 1,Bulk Carrier,2012,81659,229.06,32.26,In Service,Hong Kong,7.0,7.0,Guangzhou Longxue,China P.R.,14.45,7/13/2017,08/01/2022
1172,1172,9617947,2019-12-21 07:48:12+00:00,2020-01-09 06:43:30+00:00,-35.09685666666667,17.869568333333333,0,454.92166666666674,Sinochart Beijing,Bulk Carrier,2012,81664,229.0,32.26,In Service,Hong Kong,7.0,7.0,Guangzhou Longxue,China P.R.,14.45,8/16/2017,8/15/2022
1173,1173,9617997,2019-04-27 07:44:23+00:00,2019-05-15 05:49:32+00:00,-35.049121666666665,18.985961666666668,0,430.08583333333326,Ocean Road,Bulk Carrier,2012,75051,225.0,32.2,In Service,Hong Kong,7.0,7.0,Sasebo HI,Japan,14.22,02/08/2017,02/01/2022
1174,1174,9618020,2019-11-23 07:25:22+00:00,2019-12-09 21:21:44+00:00,-35.35018,17.952396666666665,0,397.9394444444445,Efrossini,Bulk Carrier,2012,75003,225.0,32.2,In Service,Cyprus,7.0,7.0,Sasebo HI,Japan,14.12,01/06/2017,2/19/2022
1175,1175,9618020,2020-01-21 23:30:26+00:00,2020-02-06 15:50:36+00:00,5.7236683333333325,94.44085333333334,0,376.33611111111117,Efrossini,Bulk Carrier,2012,75003,225.0,32.2,In Service,Cyprus,7.0,7.0,Sasebo HI,Japan,14.12,01/06/2017,2/19/2022
1176,1176,9618680,2019-05-02 23:59:33+00:00,2019-05-19 05:19:13+00:00,-35.197425,18.050108333333334,0,389.3277777777778,DL Carnation,Bulk Carrier,2014,81805,229.0,32.26,In Service,Panama,7.0,7.0,Jiangsu Eastern,China P.R.,14.47,07/02/2019,09/02/2024
1177,1177,9618680,2019-11-30 15:57:59+00:00,2019-12-15 19:41:01+00:00,-33.74374666666667,27.28750333333333,0,363.71722222222223,DL Carnation,Bulk Carrier,2014,81805,229.0,32.26,In Service,Panama,7.0,7.0,Jiangsu Eastern,China P.R.,14.47,07/02/2019,09/02/2024
1178,1178,9619529,2019-09-13 07:57:54+00:00,2019-10-01 17:02:13+00:00,-35.13080333333333,18.576238333333333,0,441.0719444444445,Yasa Eagle,Bulk Carrier,2012,81525,229.0,32.24,In Service,Marshall Is.,7.0,7.0,SPP Sacheon SY,South Korea,14.52,12/16/2016,01/04/2022
1179,1179,9619804,2019-04-15 15:40:48+00:00,2019-05-03 23:25:08+00:00,-35.92243,20.783655,0,439.7388888888889,Star Jeannette,Bulk Carrier,2014,82566,229.0,32.24,In Service,Malta,7.0,7.0,STX SB (Jinhae),South Korea,14.5,8/26/2019,04/10/2024
1180,1180,9619842,2019-05-02 23:57:59+00:00,2019-05-17 06:05:09+00:00,-35.740136666666665,31.97569833333333,0,342.1194444444445,Tiger East,Bulk Carrier,2013,76000,225.0,32.26,In Service,Hong Kong,7.0,7.0,Shanhaiguan SB,China P.R.,14.2,2/28/2018,3/20/2023
1181,1181,9619842,2019-10-20 15:34:46+00:00,2019-11-05 06:36:57+00:00,-35.7498,17.950593333333334,0,375.03638888888884,Tiger East,Bulk Carrier,2013,76000,225.0,32.26,In Service,Hong Kong,7.0,7.0,Shanhaiguan SB,China P.R.,14.2,2/28/2018,3/20/2023
1182,1182,9619878,2019-06-13 07:58:20+00:00,2019-06-29 07:49:54+00:00,-34.806531666666665,18.79414833333333,0,383.85944444444436,Tiger North,Bulk Carrier,2013,76250,225.0,32.26,In Service,Hong Kong,7.0,7.0,Shanhaiguan SB,China P.R.,14.2,07/11/2018,07/02/2023
1183,1183,9620322,2019-04-14 23:59:42+00:00,2019-04-30 15:59:56+00:00,-35.99493,26.23096,0,376.00388888888887,Horizon Ruby,Bulk Carrier,2013,76001,225.0,32.26,In Service,Hong Kong,7.0,7.0,Hudong Zhonghua,China P.R.,14.25,3/27/2018,4/24/2023
1184,1184,9620322,2019-10-23 23:58:07+00:00,2019-11-07 06:20:36+00:00,-35.89270833333333,22.250561666666666,0,342.3747222222222,Horizon Ruby,Bulk Carrier,2013,76001,225.0,32.26,In Service,Hong Kong,7.0,7.0,Hudong Zhonghua,China P.R.,14.25,3/27/2018,4/24/2023
1185,1185,9620633,2019-08-09 19:46:16+00:00,2019-08-22 23:53:07+00:00,5.883493333333332,93.73216166666668,0,316.1141666666667,Nord Sirius,Bulk Carrier,2012,78095,224.98,32.26,In Service,Panama,7.0,7.0,Toyohashi SB,Japan,14.3,11/14/2017,11/29/2022
1186,1186,9620633,2019-10-27 15:57:38+00:00,2019-11-14 21:21:39+00:00,-35.873158333333336,22.52789333333333,0,437.4002777777778,Nord Sirius,Bulk Carrier,2012,78095,224.98,32.26,In Service,Panama,7.0,7.0,Toyohashi SB,Japan,14.3,11/14/2017,11/29/2022
1187,1187,9622174,2019-12-31 07:55:35+00:00,2020-01-19 01:30:54+00:00,-34.997715,17.806118333333334,0,449.58861111111116,Cihan,Bulk Carrier,2012,81398,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Sungdong SB,South Korea,14.55,05/07/2017,4/22/2022
1188,1188,9622423,2019-04-02 23:58:34+00:00,2019-04-19 14:22:14+00:00,-35.960573333333336,27.02446166666667,0,398.3944444444445,Rich Future,Bulk Carrier,2013,82197,228.99,32.26,Idle,Panama,7.0,7.0,Tsuneishi Zhoushan,China P.R.,14.4,08/08/2018,8/26/2023
1189,1189,9622540,2019-04-04 14:36:34+00:00,2019-04-17 23:32:27+00:00,6.1690933333333335,94.723145,0,320.9313888888889,Nord Sun,Bulk Carrier,2013,82146,228.99,32.26,In Service,Singapore,7.0,7.0,Tsuneishi Cebu,Philippines,14.4,10/26/2016,10/25/2021
1190,1190,9622552,2019-09-12 07:59:54+00:00,2019-09-30 13:00:00+00:00,-35.12737,18.814291666666666,0,437.00166666666667,AOM Georgina,Bulk Carrier,2014,82146,228.99,32.26,In Service,Singapore,7.0,7.0,Tsuneishi Cebu,Philippines,14.43,04/12/2017,04/11/2022
1191,1191,9622667,2019-03-28 23:57:06+00:00,2019-04-16 02:53:25+00:00,-35.016378333333336,18.340665,0,434.93861111111113,Innovation,Bulk Carrier,2012,81309,229.0,32.26,In Service,Liberia,7.0,7.0,Sungdong SB,South Korea,14.55,07/06/2017,6/17/2022
1192,1192,9622667,2019-10-05 12:42:00+00:00,2019-10-22 07:09:44+00:00,4.545541666666667,92.94215333333334,0,402.46222222222224,Innovation,Bulk Carrier,2012,81309,229.0,32.26,In Service,Liberia,7.0,7.0,Sungdong SB,South Korea,14.55,07/06/2017,6/17/2022
1193,1193,9623544,2019-03-26 15:57:25+00:00,2019-04-12 13:05:32+00:00,-34.62954666666667,25.07283,0,405.1352777777778,Super Luna,Bulk Carrier,2016,81517,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Jinhai Heavy Ind,China P.R.,14.45,6/19/2016,6/19/2021
1194,1194,9623556,2019-04-07 07:59:51+00:00,2019-04-25 20:26:31+00:00,-34.53498666666667,18.106256666666667,0,444.4444444444445,Swift Suzhou,Bulk Carrier,2015,81458,229.0,32.26,In Service,Liberia,7.0,7.0,Jinhai Heavy Ind,China P.R.,14.45,8/28/2020,12/28/2020
