,Unnamed: 0,Imo,RecievedTime,Latitude,Longitude,NavStatus,FullWaitTime,UnderwayCount,WaitingCount,MooredCount,OtherCount,FinishedCount,name,type,built,dwt,loa,beam,status,flagState,holdsTotal,hatchesToNo,shipBuilder,shipBuilderCountry,draughtMeters,lastHullSurveyDate,hullSurveyDueDate
93,93,9325013,2019-08-25 07:58:38+00:00,-20.123408333333334,118.57895,1,3 days 16:00:08.000000000,66,19,28,0,1203,Navios Fantastiks,Bulk Carrier,2005,180265,288.93,45.0,In Service,Panama,9.0,9.0,Imabari SB Saijo,Japan,18.17,11/08/2019,11/07/2024
94,94,9325661,2019-12-23 23:44:28+00:00,-20.137883333333328,118.54121666666668,1,1 days 00:12:53.000000000,63,29,28,0,2135,Ocean Confidence,Bulk Carrier,2005,174332,289.0,45.0,In Service,Hong Kong,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.1,10/05/2017,10/04/2022
95,95,9326328,2019-06-02 06:46:10+00:00,-20.081773333333327,118.61713,0,1 days 17:10:50.000000000,60,25,32,0,528,Shanghai Spirit,Bulk Carrier,2005,18828,139.92,25.0,Idle,Hong Kong,4.0,4.0,Yamanishi Zosen,Japan,8.44,8/29/2020,11/03/2025
96,96,9326380,2020-02-22 07:56:40+00:00,-20.1069,118.5132,1,2 days 00:01:51.000000000,6,35,12,0,2590,Kumano Maru,Bulk Carrier,2008,106506,254.62,43.0,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,13.16,8/28/2018,10/09/2023
97,97,9326392,2019-10-22 07:59:58+00:00,-20.083216666666665,118.6087,1,6 days 15:57:46.000000000,65,26,39,0,1637,Brilliant Venus,Bulk Carrier,2008,106507,254.62,43.0,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,13.16,11/09/2018,12/03/2023
98,98,9326392,2019-11-29 23:57:46+00:00,-20.0813,118.60021666666668,1,1 days 16:02:02.000000000,62,20,28,0,1937,Brilliant Venus,Bulk Carrier,2008,106507,254.62,43.0,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,13.16,11/09/2018,12/03/2023
99,99,9326392,2019-12-31 07:59:42+00:00,-20.104116666666666,118.53103333333334,1,2 days 15:57:54.000000000,68,22,26,0,2202,Brilliant Venus,Bulk Carrier,2008,106507,254.62,43.0,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,13.16,11/09/2018,12/03/2023
100,100,9326524,2019-05-10 23:53:34+00:00,-20.117833333333333,118.50933333333332,1,2 days 07:44:07.000000000,42,18,23,0,352,Argolis,Chemical & Oil Carrier,2007,40083,175.98,31.0,In Service,Malta,,,SLS Shipbuilding,South Korea,11.11,8/15/2017,10/25/2022
101,101,9326524,2019-05-30 23:57:27+00:00,-20.119166666666672,118.58933333333331,1,6 days 08:02:00.000000000,61,24,30,0,509,Argolis,Chemical & Oil Carrier,2007,40083,175.98,31.0,In Service,Malta,,,SLS Shipbuilding,South Korea,11.11,8/15/2017,10/25/2022
102,102,9326524,2019-06-22 15:58:52+00:00,-20.080166666666667,118.57716666666668,1,0 days 15:59:21.000000000,69,39,26,0,705,Argolis,Chemical & Oil Carrier,2007,40083,175.98,31.0,In Service,Malta,,,SLS Shipbuilding,South Korea,11.11,8/15/2017,10/25/2022
103,103,9326524,2019-07-17 15:58:47+00:00,-20.137333333333334,118.51433333333334,1,7 days 15:58:35.000000000,65,14,25,0,906,Argolis,Chemical & Oil Carrier,2007,40083,175.98,31.0,In Service,Malta,,,SLS Shipbuilding,South Korea,11.11,8/15/2017,10/25/2022
104,104,9327815,2019-03-30 07:59:47+00:00,-20.09275,118.54013333333332,1,1 days 07:58:51.000000000,6,34,17,0,18,China Steel Team,Bulk Carrier,2006,203512,299.9,50.0,In Service,Taiwan,9.0,9.0,CSBC (Kaohsiung),Taiwan,18.1,12/07/2016,12/07/2021
105,105,9327815,2019-10-03 07:57:47+00:00,-20.092066666666668,118.57888333333334,1,8 days 16:00:53.000000000,67,33,31,0,1503,China Steel Team,Bulk Carrier,2006,203512,299.9,50.0,In Service,Taiwan,9.0,9.0,CSBC (Kaohsiung),Taiwan,18.1,12/07/2016,12/07/2021
106,106,9329459,2019-05-04 23:59:16+00:00,-20.1259,118.5664,0,1 days 23:59:51.000000000,38,30,25,0,307,Maran Fortune,Bulk Carrier,2005,175500,289.0,45.0,In Service,Greece,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.2,08/07/2020,08/11/2025
107,107,9329459,2019-06-11 15:57:07+00:00,-20.077916666666667,118.59056666666666,1,2 days 08:00:17.000000000,68,29,31,0,609,Maran Fortune,Bulk Carrier,2005,175500,289.0,45.0,In Service,Greece,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.2,08/07/2020,08/11/2025
108,108,9329459,2019-07-15 07:57:06+00:00,-20.10815,118.53551666666668,1,2 days 16:00:36.000000000,67,16,29,0,884,Maran Fortune,Bulk Carrier,2005,175500,289.0,45.0,In Service,Greece,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.2,08/07/2020,08/11/2025
109,109,9329459,2019-08-28 15:57:51+00:00,-20.118883333333333,118.59336666666668,1,1 days 07:59:45.000000000,67,17,27,0,1229,Maran Fortune,Bulk Carrier,2005,175500,289.0,45.0,In Service,Greece,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.2,08/07/2020,08/11/2025
110,110,9329459,2019-10-09 23:58:58+00:00,-20.0815,118.54048333333333,1,1 days 08:00:14.000000000,65,36,41,0,1541,Maran Fortune,Bulk Carrier,2005,175500,289.0,45.0,In Service,Greece,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.2,08/07/2020,08/11/2025
111,111,9329459,2019-12-29 07:59:10+00:00,-20.121283333333334,118.51506666666668,1,2 days 07:59:28.000000000,65,23,28,0,2185,Maran Fortune,Bulk Carrier,2005,175500,289.0,45.0,In Service,Greece,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.2,08/07/2020,08/11/2025
112,112,9330290,2019-12-19 07:57:16+00:00,-20.123983333333328,118.58393333333332,1,1 days 00:00:04.000000000,61,22,29,0,2094,XYG Fortune,Bulk Carrier,2006,176955,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,07/03/2016,07/02/2021
113,113,9330290,2019-12-20 15:59:41+00:00,-20.12495,118.60303333333331,1,5 days 23:59:27.000000000,62,23,24,0,2110,XYG Fortune,Bulk Carrier,2006,176955,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,07/03/2016,07/02/2021
114,114,9330305,2019-06-14 15:59:21+00:00,-20.094516666666667,118.51098333333331,1,6 days 23:59:19.000000000,70,22,29,0,639,Mount Carmel,Bulk Carrier,2007,177003,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,06/04/2019,06/03/2024
115,115,9330305,2019-08-27 07:58:35+00:00,-20.0963,118.51246666666668,1,3 days 23:59:33.000000000,66,16,29,0,1218,Mount Carmel,Bulk Carrier,2007,177003,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,06/04/2019,06/03/2024
116,116,9330305,2019-10-01 07:57:54+00:00,-20.0835,118.52355,1,3 days 00:00:15.000000000,66,31,31,0,1488,Mount Carmel,Bulk Carrier,2007,177003,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,06/04/2019,06/03/2024
117,117,9330305,2019-12-21 15:59:10+00:00,-20.0906,118.57831666666668,0,5 days 08:00:08.000000000,62,26,29,0,2114,Mount Carmel,Bulk Carrier,2007,177003,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,06/04/2019,06/03/2024
118,118,9330305,2020-02-01 23:57:52+00:00,-20.10565,118.59523333333334,1,7 days 16:00:57.000000000,34,37,26,0,2439,Mount Carmel,Bulk Carrier,2007,177003,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,06/04/2019,06/03/2024
119,119,9331464,2019-05-30 23:58:21+00:00,-20.107016666666667,118.6042,1,0 days 23:59:16.000000000,61,24,30,0,510,Baltimore,Bulk Carrier,2005,177243,288.97,45.0,In Service,Marshall Is.,9.0,9.0,Namura Shipbuilding,Japan,17.96,1/20/2020,03/06/2025
120,120,9331517,2019-03-29 07:58:34+00:00,-20.067781666666665,118.624905,1,11 days 07:59:33.000000000,1,38,10,0,12,Shin Ohgishima,Bulk Carrier,2006,203280,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,06/08/2016,8/14/2021
121,121,9331517,2019-05-11 23:56:08+00:00,-20.092775,118.60143,1,2 days 07:29:56.000000000,43,22,24,0,358,Shin Ohgishima,Bulk Carrier,2006,203280,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,06/08/2016,8/14/2021
122,122,9331517,2019-06-21 07:57:53+00:00,-20.10825833333333,118.63082166666666,1,4 days 08:01:37.000000000,72,36,28,0,693,Shin Ohgishima,Bulk Carrier,2006,203280,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,06/08/2016,8/14/2021
123,123,9331517,2019-07-31 07:59:54+00:00,-20.120331666666665,118.56096833333334,1,1 days 23:59:59.000000000,55,22,27,0,1006,Shin Ohgishima,Bulk Carrier,2006,203280,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,06/08/2016,8/14/2021
124,124,9331517,2019-09-05 23:59:30+00:00,-20.118461666666665,118.53663,1,0 days 15:59:15.000000000,69,17,23,0,1301,Shin Ohgishima,Bulk Carrier,2006,203280,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,06/08/2016,8/14/2021
125,125,9331517,2019-10-09 07:57:13+00:00,-20.124051666666666,118.59348833333334,1,7 days 16:02:23.000000000,66,32,39,0,1536,Shin Ohgishima,Bulk Carrier,2006,203280,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,06/08/2016,8/14/2021
126,126,9331517,2019-11-22 23:57:05+00:00,-20.107618333333328,118.54337333333334,1,8 days 00:02:23.000000000,62,21,24,0,1884,Shin Ohgishima,Bulk Carrier,2006,203280,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,06/08/2016,8/14/2021
127,127,9331517,2020-01-13 07:57:22+00:00,-20.139601666666668,118.53362833333334,1,2 days 16:02:28.000000000,61,22,28,0,2297,Shin Ohgishima,Bulk Carrier,2006,203280,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,06/08/2016,8/14/2021
128,128,9331517,2020-02-22 07:57:37+00:00,-20.1196,118.53904666666666,1,1 days 00:00:46.000000000,6,36,12,0,2591,Shin Ohgishima,Bulk Carrier,2006,203280,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,06/08/2016,8/14/2021
129,129,9331555,2019-12-31 07:59:25+00:00,-20.095066666666668,118.59465,1,1 days 07:59:13.000000000,66,24,25,0,2202,Genco Tiberius,Bulk Carrier,2007,175874,289.0,45.0,In Service,Hong Kong,9.0,9.0,Universal SB (Tsu),Japan,17.82,1/27/2017,1/26/2022
130,130,9332523,2019-06-04 07:58:41+00:00,-20.0938,118.57385,1,6 days 07:58:28.000000000,59,24,31,0,548,Maran Odyssey,Bulk Carrier,2006,171681,289.0,45.0,In Service,Greece,9.0,9.0,Daewoo (DSME),South Korea,17.92,7/16/2016,4/16/2021
131,131,9333797,2019-06-15 01:19:52+00:00,-20.1366,118.5125,1,5 days 22:38:27.000000000,71,24,31,0,640,Aquakatana,Bulk Carrier,2005,185897,290.0,47.0,In Service,Liberia,9.0,9.0,Kawasaki HI Sakaide,Japan,17.97,5/18/2020,4/19/2025
132,132,9334882,2019-04-10 07:59:23+00:00,-20.091666666666665,118.5771,1,19 days 07:58:59.000000000,18,11,21,0,105,Abigail N,Ore Carrier,2009,297430,327.0,55.0,In Service,Liberia,6.0,6.0,Universal SB (Tsu),Japan,21.4,8/26/2019,9/25/2024
133,133,9334882,2019-06-04 07:57:56+00:00,-20.065666666666665,118.56501666666666,1,5 days 16:01:49.000000000,60,24,31,0,547,Abigail N,Ore Carrier,2009,297430,327.0,55.0,In Service,Liberia,6.0,6.0,Universal SB (Tsu),Japan,21.4,8/26/2019,9/25/2024
134,134,9334882,2019-07-16 15:58:11+00:00,-20.1188,118.57816666666666,1,2 days 23:58:59.000000000,64,14,29,0,896,Abigail N,Ore Carrier,2009,297430,327.0,55.0,In Service,Liberia,6.0,6.0,Universal SB (Tsu),Japan,21.4,8/26/2019,9/25/2024
135,135,9334882,2019-09-16 15:58:45+00:00,-20.108083333333333,118.5696,1,3 days 16:01:03.000000000,65,21,30,0,1377,Abigail N,Ore Carrier,2009,297430,327.0,55.0,In Service,Liberia,6.0,6.0,Universal SB (Tsu),Japan,21.4,8/26/2019,9/25/2024
136,136,9334882,2019-10-22 07:57:05+00:00,-20.124216666666666,118.54176666666666,1,3 days 08:02:45.000000000,63,26,38,0,1635,Abigail N,Ore Carrier,2009,297430,327.0,55.0,In Service,Liberia,6.0,6.0,Universal SB (Tsu),Japan,21.4,8/26/2019,9/25/2024
137,137,9334882,2019-12-04 15:58:59+00:00,-20.12365,118.5426,1,9 days 23:58:34.000000000,58,25,29,0,1974,Abigail N,Ore Carrier,2009,297430,327.0,55.0,In Service,Liberia,6.0,6.0,Universal SB (Tsu),Japan,21.4,8/26/2019,9/25/2024
138,138,9334882,2020-01-23 15:59:25+00:00,-20.09338333333333,118.59565,1,18 days 08:00:05.000000000,51,34,28,0,2366,Abigail N,Ore Carrier,2009,297430,327.0,55.0,In Service,Liberia,6.0,6.0,Universal SB (Tsu),Japan,21.4,8/26/2019,9/25/2024
139,139,9334909,2019-04-11 07:59:28+00:00,-20.091421666666665,118.51003333333334,1,2 days 07:58:13.000000000,23,17,20,0,113,New Ansteel,Ore Carrier,2009,297488,327.0,55.0,In Service,Hong Kong,6.0,6.0,Universal SB Ariake,Japan,21.4,2/13/2019,02/12/2024
140,140,9334909,2019-05-22 07:58:37+00:00,-20.120076666666666,118.61484833333333,1,5 days 00:00:27.000000000,52,38,25,0,445,New Ansteel,Ore Carrier,2009,297488,327.0,55.0,In Service,Hong Kong,6.0,6.0,Universal SB Ariake,Japan,21.4,2/13/2019,02/12/2024
141,141,9334909,2019-06-25 07:57:47+00:00,-20.097075,118.53868666666666,1,9 days 00:01:29.000000000,71,31,30,0,728,New Ansteel,Ore Carrier,2009,297488,327.0,55.0,In Service,Hong Kong,6.0,6.0,Universal SB Ariake,Japan,21.4,2/13/2019,02/12/2024
142,142,9334909,2019-09-14 15:59:53+00:00,-20.069506666666665,118.57694166666668,1,0 days 15:59:30.000000000,66,19,29,0,1361,New Ansteel,Ore Carrier,2009,297488,327.0,55.0,In Service,Hong Kong,6.0,6.0,Universal SB Ariake,Japan,21.4,2/13/2019,02/12/2024
143,143,9335862,2019-10-15 07:59:57+00:00,-20.094198333333328,118.53704166666668,1,1 days 23:59:20.000000000,63,31,38,0,1584,Chiyotamou,Ore Carrier,2008,228627,319.58,54.0,In Service,Panama,9.0,9.0,Namura Shipbuilding,Japan,18.1,04/09/2017,04/08/2022
144,144,9336969,2019-04-21 15:54:46+00:00,-20.103993333333328,118.57589333333334,1,9 days 08:02:44.000000000,31,39,22,0,198,Bao Guo,Bulk Carrier,2007,208014,299.7,50.0,In Service,Panama,9.0,9.0,Universal SB (Tsu),Japan,18.23,7/26/2020,10/07/2025
145,145,9336969,2019-06-16 07:57:07+00:00,-20.074053333333328,118.522205,1,3 days 16:00:44.000000000,68,30,30,0,649,Bao Guo,Bulk Carrier,2007,208014,299.7,50.0,In Service,Panama,9.0,9.0,Universal SB (Tsu),Japan,18.23,7/26/2020,10/07/2025
146,146,9336969,2019-07-30 23:57:02+00:00,-20.063071666666666,118.61673,1,4 days 00:02:05.000000000,56,22,28,0,1000,Bao Guo,Bulk Carrier,2007,208014,299.7,50.0,In Service,Panama,9.0,9.0,Universal SB (Tsu),Japan,18.23,7/26/2020,10/07/2025
147,147,9336969,2019-09-15 07:57:11+00:00,-20.08633,118.52188666666666,1,3 days 08:00:38.000000000,64,21,28,0,1365,Bao Guo,Bulk Carrier,2007,208014,299.7,50.0,In Service,Panama,9.0,9.0,Universal SB (Tsu),Japan,18.23,7/26/2020,10/07/2025
148,148,9336995,2019-03-27 07:58:59+00:00,-20.12045,118.59415,1,2 days 08:00:41.000000000,4,7,11,0,2,SG Capital,Bulk Carrier,2008,207912,299.7,50.0,In Service,Singapore,9.0,9.0,Universal SB (Tsu),Japan,18.23,06/02/2016,06/01/2021
149,149,9336995,2019-05-01 07:59:13+00:00,-20.11,118.57471666666666,1,0 days 15:59:03.000000000,38,34,23,0,277,SG Capital,Bulk Carrier,2008,207912,299.7,50.0,In Service,Singapore,9.0,9.0,Universal SB (Tsu),Japan,18.23,06/02/2016,06/01/2021
150,150,9336995,2019-06-18 07:57:13+00:00,-20.130116666666666,118.52263333333332,1,5 days 16:00:08.000000000,69,33,31,0,666,SG Capital,Bulk Carrier,2008,207912,299.7,50.0,In Service,Singapore,9.0,9.0,Universal SB (Tsu),Japan,18.23,06/02/2016,06/01/2021
151,151,9336995,2019-07-24 15:58:32+00:00,-20.067216666666667,118.61948333333332,1,2 days 08:00:07.000000000,60,22,28,0,951,SG Capital,Bulk Carrier,2008,207912,299.7,50.0,In Service,Singapore,9.0,9.0,Universal SB (Tsu),Japan,18.23,06/02/2016,06/01/2021
152,152,9336995,2019-08-29 07:57:31+00:00,-20.110183333333328,118.60643333333331,1,2 days 16:01:58.000000000,67,16,30,0,1233,SG Capital,Bulk Carrier,2008,207912,299.7,50.0,In Service,Singapore,9.0,9.0,Universal SB (Tsu),Japan,18.23,06/02/2016,06/01/2021
153,153,9336995,2019-10-03 07:58:34+00:00,-20.12885,118.53145,1,9 days 23:59:29.000000000,67,35,30,0,1504,SG Capital,Bulk Carrier,2008,207912,299.7,50.0,In Service,Singapore,9.0,9.0,Universal SB (Tsu),Japan,18.23,06/02/2016,06/01/2021
154,154,9336995,2019-11-20 23:57:06+00:00,-20.122,118.54036666666669,1,6 days 08:01:05.000000000,65,18,23,0,1868,SG Capital,Bulk Carrier,2008,207912,299.7,50.0,In Service,Singapore,9.0,9.0,Universal SB (Tsu),Japan,18.23,06/02/2016,06/01/2021
155,155,9336995,2020-01-08 15:59:24+00:00,-20.117616666666667,118.52735,1,13 days 15:57:40.000000000,64,24,31,0,2255,SG Capital,Bulk Carrier,2008,207912,299.7,50.0,In Service,Singapore,9.0,9.0,Universal SB (Tsu),Japan,18.23,06/02/2016,06/01/2021
156,156,9337119,2019-12-24 23:59:11+00:00,-20.119266666666668,118.58348333333332,0,4 days 15:58:44.000000000,63,25,27,0,2148,Wakashio,Bulk Carrier,2007,203130,299.95,50.0,Damaged/Not in Service,Panama,9.0,9.0,Universal SB Ariake,Japan,17.91,4/23/2016,4/22/2021
157,157,9337145,2020-02-24 15:58:22+00:00,-20.1088,118.5828,1,3 days 00:00:28.000000000,4,41,9,0,2609,Shin-Ei,Bulk Carrier,2008,207933,299.7,50.0,In Service,Panama,9.0,9.0,Universal SB (Tsu),Japan,18.23,10/07/2016,10/06/2021
158,158,9337169,2019-09-10 23:57:44+00:00,-20.107533333333333,118.53376666666666,1,1 days 16:00:20.000000000,67,16,26,0,1336,Sikamia,Bulk Carrier,2008,207923,299.7,50.0,In Service,Malta,9.0,9.0,Universal SB (Tsu),Japan,18.23,6/29/2018,8/25/2023
159,159,9344150,2019-06-26 23:57:03+00:00,-20.126291666666667,118.52517166666668,1,3 days 00:02:28.000000000,72,33,29,0,744,CSC Friendship,Product Carrier,2008,45800,184.95,32.2,In Service,Hong Kong,,,CSC Jinling Shipyard,China P.R.,12.0,7/21/2017,7/20/2022
160,160,9344291,2019-12-02 07:58:24+00:00,-20.09735,118.57463333333334,1,1 days 08:00:14.000000000,56,27,29,0,1955,Ocean Trinity,Bulk Carrier,2006,154068,274.93,47.0,In Service,Panama,7.0,7.0,Koyo Dock,Japan,16.27,12/22/2015,2/19/2021
161,161,9344306,2019-06-10 07:59:23+00:00,-20.110683333333334,118.56716666666668,1,0 days 23:57:48.000000000,63,28,32,0,598,Ocean Shine,Bulk Carrier,2005,180201,288.93,45.0,In Service,Hong Kong,9.0,9.0,Koyo Dock,Japan,18.17,10/13/2020,11/30/2025
162,162,9344473,2019-04-02 07:57:57+00:00,-20.099413333333327,118.53979333333334,1,1 days 08:00:14.000000000,10,38,14,0,44,C. Vision,Bulk Carrier,2008,173723,289.0,45.0,In Service,South Korea,9.0,9.0,Bohai Shipbuilding,China P.R.,18.22,3/14/2018,3/30/2023
163,163,9344473,2019-06-13 07:59:28+00:00,-20.068246666666667,118.57259833333332,1,0 days 23:58:48.000000000,67,22,32,0,626,C. Vision,Bulk Carrier,2008,173723,289.0,45.0,In Service,South Korea,9.0,9.0,Bohai Shipbuilding,China P.R.,18.22,3/14/2018,3/30/2023
164,164,9345609,2019-04-11 07:57:16+00:00,-20.124466666666667,118.541,1,13 days 00:01:55.000000000,19,14,20,0,112,Mount Faber,Bulk Carrier,2008,176943,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,8/27/2019,3/18/2023
165,165,9345609,2019-08-03 15:59:15+00:00,-20.10995,118.51503333333334,1,3 days 08:00:02.000000000,61,26,27,0,1030,Mount Faber,Bulk Carrier,2008,176943,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,8/27/2019,3/18/2023
166,166,9345609,2020-01-11 07:57:02+00:00,-20.108133333333328,118.60523333333332,1,3 days 00:02:18.000000000,62,28,28,0,2279,Mount Faber,Bulk Carrier,2008,176943,288.97,45.0,In Service,Liberia,9.0,9.0,Namura Shipbuilding,Japan,17.96,8/27/2019,3/18/2023
167,167,9345611,2020-02-02 15:58:14+00:00,-20.081966666666666,118.625,1,14 days 15:59:57.000000000,33,40,24,0,2445,Lowlands Erica,Bulk Carrier,2007,176862,288.97,45.0,In Service,Panama,9.0,9.0,Namura Shipbuilding,Japan,17.96,11/27/2016,11/26/2021
168,168,9345764,2019-05-04 23:58:35+00:00,-20.082416666666667,118.63341666666666,1,5 days 08:01:00.000000000,39,30,25,0,305,Maran Sailor,Bulk Carrier,2006,171680,289.0,45.0,In Service,Greece,9.0,9.0,Daewoo (DSME),South Korea,17.92,5/29/2016,5/28/2021
169,169,9345764,2019-07-13 15:59:37+00:00,-20.101816666666668,118.5236,1,0 days 23:59:04.000000000,70,15,25,0,876,Maran Sailor,Bulk Carrier,2006,171680,289.0,45.0,In Service,Greece,9.0,9.0,Daewoo (DSME),South Korea,17.92,5/29/2016,5/28/2021
170,170,9345764,2019-08-17 07:58:17+00:00,-20.105783333333328,118.60326666666668,1,5 days 16:00:34.000000000,66,25,26,0,1141,Maran Sailor,Bulk Carrier,2006,171680,289.0,45.0,In Service,Greece,9.0,9.0,Daewoo (DSME),South Korea,17.92,5/29/2016,5/28/2021
171,171,9345764,2019-09-22 15:58:28+00:00,-20.06745,118.57303333333331,0,1 days 16:01:31.000000000,63,28,26,0,1423,Maran Sailor,Bulk Carrier,2006,171680,289.0,45.0,In Service,Greece,9.0,9.0,Daewoo (DSME),South Korea,17.92,5/29/2016,5/28/2021
172,172,9345764,2019-10-25 15:56:20+00:00,-20.079866666666668,118.5427,1,3 days 16:02:38.000000000,66,23,38,0,1660,Maran Sailor,Bulk Carrier,2006,171680,289.0,45.0,In Service,Greece,9.0,9.0,Daewoo (DSME),South Korea,17.92,5/29/2016,5/28/2021
173,173,9345764,2019-12-10 15:57:43+00:00,-20.13285,118.53968333333331,1,0 days 16:01:54.000000000,61,16,29,0,2026,Maran Sailor,Bulk Carrier,2006,171680,289.0,45.0,In Service,Greece,9.0,9.0,Daewoo (DSME),South Korea,17.92,5/29/2016,5/28/2021
174,174,9345764,2020-01-20 07:59:03+00:00,-20.067016666666667,118.61873333333334,1,1 days 08:00:52.000000000,55,30,30,0,2342,Maran Sailor,Bulk Carrier,2006,171680,289.0,45.0,In Service,Greece,9.0,9.0,Daewoo (DSME),South Korea,17.92,5/29/2016,5/28/2021
175,175,9346172,2019-08-30 07:58:20+00:00,-20.092183333333328,118.56228333333334,1,2 days 15:59:24.000000000,67,20,26,0,1244,Winning Universe,Bulk Carrier,2006,203233,299.95,50.0,In Service,Singapore,9.0,9.0,Universal SB (Tsu),Japan,17.91,01/06/2016,01/10/2021
176,176,9346184,2019-05-26 15:58:27+00:00,-20.107901666666667,118.542925,1,3 days 16:00:33.000000000,55,30,28,0,476,Baosteel Expedition,Bulk Carrier,2007,203198,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,12/24/2015,12/23/2020
177,177,9346184,2019-08-12 23:58:47+00:00,-20.067813333333334,118.61858833333334,1,6 days 08:00:03.000000000,61,22,27,0,1105,Baosteel Expedition,Bulk Carrier,2007,203198,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,12/24/2015,12/23/2020
178,178,9346184,2019-11-03 15:59:33+00:00,-20.107283333333328,118.60676166666669,1,0 days 07:58:57.000000000,66,20,41,0,1728,Baosteel Expedition,Bulk Carrier,2007,203198,299.95,50.0,In Service,Liberia,9.0,9.0,Universal SB Ariake,Japan,17.91,12/24/2015,12/23/2020
179,179,9346366,2019-08-20 23:58:54+00:00,-20.094,118.53451666666666,1,3 days 07:59:57.000000000,63,19,25,0,1171,Bulk Kyushu,Bulk Carrier,2006,180211,288.93,45.0,In Service,Liberia,9.0,9.0,Imabari SB Saijo,Japan,18.17,01/01/2016,01/10/2021
180,180,9347176,2019-04-16 07:57:24+00:00,-20.10688333333333,118.61178333333334,1,1 days 00:00:06.000000000,25,38,21,0,151,Maran Prosperity,Bulk Carrier,2006,174240,289.0,45.0,In Service,Greece,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.12,08/04/2020,10/10/2025
181,181,9347176,2020-02-02 15:59:30+00:00,-20.09628333333333,118.5167,1,9 days 23:57:59.000000000,32,42,23,0,2446,Maran Prosperity,Bulk Carrier,2006,174240,289.0,45.0,In Service,Greece,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.12,08/04/2020,10/10/2025
182,182,9348285,2019-03-29 07:56:02+00:00,-20.10775,118.60865,1,3 days 08:02:47.000000000,1,36,9,0,12,Heng Shan,Bulk Carrier,2007,174145,289.0,45.0,In Service,Panama,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.1,12/15/2016,9/28/2021
